strain	season_start	season_end	lbi
A/NewYork/UR07-0093/2008	2007-07-01	2008-07-01	0.6826
A/Boston/21/2008	2007-07-01	2008-07-01	0.8581
A/Boston/88/2008	2007-07-01	2008-07-01	0.5698
A/Ohio/UR07-0031/2008	2007-07-01	2008-07-01	0.7273
A/Pennsylvania/PIT02/2008	2007-07-01	2008-07-01	0.8164
A/Mississippi/UR07-0024/2008	2007-07-01	2008-07-01	0.9579
A/Memphis/28/2008	2007-07-01	2008-07-01	0.9092
A/NorthCarolina/5/2007	2007-07-01	2008-07-01	1.4322
A/Virginia/4/2007	2007-07-01	2008-07-01	1.3364
A/NewJersey/21/2007	2007-07-01	2008-07-01	1.1867
A/NewYork/1152/2008	2007-07-01	2008-07-01	0.8801
A/Thailand/419/2008	2007-07-01	2008-07-01	0.8185
A/Arkansas/2/2008	2007-07-01	2008-07-01	1.2436
A/Boston/20/2008	2007-07-01	2008-07-01	1.0647
A/Kentucky/UR07-0148/2008	2007-07-01	2008-07-01	0.3987
A/Netherlands/348/2007	2007-07-01	2008-07-01	0.3796
A/Thailand/SP07127/2008	2007-07-01	2008-07-01	0.3979
A/Myanmar/M163/2007	2007-07-01	2008-07-01	0.6684
A/Myanmar/M174/2007	2007-07-01	2008-07-01	0.6663
A/Myanmar/M187/2007	2007-07-01	2008-07-01	0.7134
A/Thailand/356/2008	2007-07-01	2008-07-01	0.4814
A/India/7881/2008	2007-07-01	2008-07-01	0.4633
A/Ulaanbaatar/598/2008	2007-07-01	2008-07-01	0.4870
A/FujianGulou/1713/2007	2007-07-01	2008-07-01	0.7105
A/NewYork/29/2008	2007-07-01	2008-07-01	0.5387
A/Netherlands/177/2008	2007-07-01	2008-07-01	0.7356
A/NewYork/1136/2008	2007-07-01	2008-07-01	0.6427
A/HongKong/4758/2007	2007-07-01	2008-07-01	0.8097
A/Paris/2030/2008	2007-07-01	2008-07-01	0.9681
A/NewYork/28/2008	2007-07-01	2008-07-01	0.7750
A/Minnesota/6/2008	2007-07-01	2008-07-01	1.0383
A/Kentucky/UR07-0037/2008	2007-07-01	2008-07-01	1.3048
A/Kentucky/UR07-0083/2008	2007-07-01	2008-07-01	1.2893
A/Kentucky/UR07-0162/2008	2007-07-01	2008-07-01	1.1336
A/Pennsylvania/PIT25/2008	2007-07-01	2008-07-01	1.3813
A/Mississippi/UR07-0004/2008	2007-07-01	2008-07-01	1.3813
A/NewYork/1148/2008	2007-07-01	2008-07-01	1.2769
A/Japan/WRAIR1059P/2008	2007-07-01	2008-07-01	1.0259
A/SouthDakota/1/2008	2007-07-01	2008-07-01	1.8626
A/Minnesota/5/2008	2007-07-01	2008-07-01	2.0104
A/NewYork/1133/2008	2007-07-01	2008-07-01	1.6835
A/Kansas/UR07-0129/2008	2007-07-01	2008-07-01	1.5431
A/Kentucky/UR07-0028/2008	2007-07-01	2008-07-01	1.8806
A/Singapore/N486/2008	2007-07-01	2008-07-01	1.1264
A/Boston/78/2008	2007-07-01	2008-07-01	1.7335
A/NewYork/1153/2008	2007-07-01	2008-07-01	2.1842
A/Pennsylvania/PIT34/2008	2007-07-01	2008-07-01	2.7601
A/SouthCarolina/3/2008	2007-07-01	2008-07-01	2.0706
A/Toyama/123/2008	2007-07-01	2008-07-01	1.9549
A/Iowa/1/2008	2007-07-01	2008-07-01	2.1121
A/Singapore/29/2008	2007-07-01	2008-07-01	1.3043
A/Singapore/EN074/2008	2007-07-01	2008-07-01	1.3929
A/Boston/66/2008	2007-07-01	2008-07-01	2.5320
A/NewYork/UR07-0160/2008	2007-07-01	2008-07-01	2.2758
A/Boston/97/2008	2007-07-01	2008-07-01	2.3227
A/NewYork/1151/2008	2007-07-01	2008-07-01	2.5016
A/NewYork/1150/2008	2007-07-01	2008-07-01	2.5533
A/Waikato/17/2008	2007-07-01	2008-07-01	1.3558
A/Kentucky/UR07-0116/2008	2007-07-01	2008-07-01	2.5925
A/NewJersey/14/2008	2007-07-01	2008-07-01	1.7748
A/Sydney/66/2007	2007-07-01	2008-07-01	0.4052
A/Kolkata/1537/2008	2007-07-01	2008-07-01	0.4007
A/Brisbane/604/2007	2007-07-01	2008-07-01	0.4017
A/NewYork/9/2008	2007-07-01	2008-07-01	0.5048
A/NewYork/1157/2008	2007-07-01	2008-07-01	0.5048
A/HunanFurong/1217/2007	2007-07-01	2008-07-01	0.5209
A/Shanghai/N06/2007	2007-07-01	2008-07-01	0.4863
A/Wisconsin/5/2008	2007-07-01	2008-07-01	0.8690
A/Georgia/1/2008	2007-07-01	2008-07-01	1.1168
A/NewMexico/2/2008	2007-07-01	2008-07-01	0.6812
A/Wellington/6/2008	2007-07-01	2008-07-01	0.8993
A/Waikato/16/2008	2007-07-01	2008-07-01	0.9679
A/Virginia/2/2008	2007-07-01	2008-07-01	2.1236
A/Minnesota/7/2008	2007-07-01	2008-07-01	1.6142
A/Memphis/30/2008	2007-07-01	2008-07-01	2.1971
A/Kentucky/UR07-0124/2008	2007-07-01	2008-07-01	1.8200
A/Florida/UR07-0150/2008	2007-07-01	2008-07-01	1.7476
A/Michigan/1/2008	2007-07-01	2008-07-01	1.5750
A/Wellington/13/2008	2007-07-01	2008-07-01	1.0334
A/Singapore/N390/2008	2007-07-01	2008-07-01	1.4364
A/Illinois/9/2008	2007-07-01	2008-07-01	1.7792
A/Tianjin/Jinnan173/2008	2007-07-01	2008-07-01	0.7764
A/Moscow/118/2008	2007-07-01	2008-07-01	0.7424
A/Texas/6/2008	2007-07-01	2008-07-01	0.8389
A/Singapore/N348/2008	2007-07-01	2008-07-01	0.9271
A/Singapore/N422/2008	2007-07-01	2008-07-01	0.7846
A/Singapore/EN047/2008	2007-07-01	2008-07-01	0.7952
A/Singapore/N425/2008	2007-07-01	2008-07-01	0.7865
A/Singapore/N430/2008	2007-07-01	2008-07-01	0.7865
A/Maryland/2/2009	2008-07-01	2009-07-01	0.3933
A/TianjinNankai/1211/2008	2008-07-01	2009-07-01	0.3751
A/Kenya/1431/2008	2008-07-01	2009-07-01	0.4576
A/Kisumu/7599/2008	2008-07-01	2009-07-01	0.3487
A/Kisumu/7598/2008	2008-07-01	2009-07-01	0.3942
A/Kenya/1477/2008	2008-07-01	2009-07-01	0.4038
A/Kenya/1598/2008	2008-07-01	2009-07-01	0.3908
A/Kenya/1589/2008	2008-07-01	2009-07-01	0.3943
A/Kenya/1599/2008	2008-07-01	2009-07-01	0.3890
A/Sichuan/Qingyang1396/2008	2008-07-01	2009-07-01	0.2985
A/LiaoningTiedong/14/2008	2008-07-01	2009-07-01	0.3880
A/Taiwan/422/2008	2008-07-01	2009-07-01	0.3048
A/Guangdong/578/2008	2008-07-01	2009-07-01	0.4191
A/Guangdong/548/2008	2008-07-01	2009-07-01	0.3884
A/HongKong/3049/2008	2008-07-01	2009-07-01	0.4644
A/FujianSiming/1242/2008	2008-07-01	2009-07-01	0.4344
A/Egypt/809/2008	2008-07-01	2009-07-01	0.3960
A/Malaysia/32/2009	2008-07-01	2009-07-01	0.3950
A/Myanmar/M042/2008	2008-07-01	2009-07-01	0.5092
A/Korea/7719/2008	2008-07-01	2009-07-01	0.5391
A/Iraq/WRAIR1157P/2009	2008-07-01	2009-07-01	0.4521
A/Myanmar/M084/2008	2008-07-01	2009-07-01	0.4631
A/Myanmar/M250/2008	2008-07-01	2009-07-01	0.3913
A/Myanmar/M114/2008	2008-07-01	2009-07-01	0.4740
A/Myanmar/M258/2008	2008-07-01	2009-07-01	0.4519
A/Myanmar/M156/2008	2008-07-01	2009-07-01	0.4995
A/Myanmar/M106/2008	2008-07-01	2009-07-01	0.5263
A/California/9/2008	2008-07-01	2009-07-01	0.3805
A/Yokohama/107/2009	2008-07-01	2009-07-01	0.4642
A/Gifu-C/37/2009	2008-07-01	2009-07-01	0.5066
A/Mexico/24003/2008	2008-07-01	2009-07-01	0.3918
A/Mexico/24011/2008	2008-07-01	2009-07-01	0.4639
A/Mexico/24010/2008	2008-07-01	2009-07-01	0.4639
A/Mexico/24014/2008	2008-07-01	2009-07-01	0.3770
A/Mexico/24012/2008	2008-07-01	2009-07-01	0.3793
A/Mexico/24013/2008	2008-07-01	2009-07-01	0.3662
A/Mexico/24009/2008	2008-07-01	2009-07-01	0.3556
A/Myanmar/M082/2008	2008-07-01	2009-07-01	0.3275
A/DaNang/DN434/2008	2008-07-01	2009-07-01	0.3967
A/Victoria/500/2009	2008-07-01	2009-07-01	0.3869
A/Thailand/SN07141/2008	2008-07-01	2009-07-01	0.3008
A/Thailand/MR07161/2008	2008-07-01	2009-07-01	0.3939
A/Thailand/SS07134/2008	2008-07-01	2009-07-01	0.3980
A/Thailand/MR07159/2008	2008-07-01	2009-07-01	0.3847
A/Cambodia/S099/2008	2008-07-01	2009-07-01	0.3769
A/KhanhHoa/KH475/2008	2008-07-01	2009-07-01	0.3573
A/KhanhHoa/KH488/2008	2008-07-01	2009-07-01	0.5089
A/KhanhHoa/KH474/2008	2008-07-01	2009-07-01	0.5246
A/Cambodia/S231/2008	2008-07-01	2009-07-01	0.6064
A/Cambodia/S058/2008	2008-07-01	2009-07-01	0.5957
A/Cambodia/S243/2008	2008-07-01	2009-07-01	0.7042
A/Cambodia/S124/2008	2008-07-01	2009-07-01	0.6890
A/KhanhHoa/KH363/2008	2008-07-01	2009-07-01	0.6076
A/Japan/51/2009	2008-07-01	2009-07-01	0.5651
A/Delaware/WRAIR1240/2009	2008-07-01	2009-07-01	0.5376
A/Japan/WRAIR1140P/2009	2008-07-01	2009-07-01	0.6003
A/Taiwan/425/2008	2008-07-01	2009-07-01	0.3702
A/Taiwan/424/2008	2008-07-01	2009-07-01	0.3702
A/Stockholm/25/2008	2008-07-01	2009-07-01	0.3757
A/Kentucky/1/2008	2008-07-01	2009-07-01	0.3957
A/Texas/13/2008	2008-07-01	2009-07-01	0.3075
A/Texas/19/2008	2008-07-01	2009-07-01	0.3075
A/Thailand/998/2008	2008-07-01	2009-07-01	0.3918
A/Netherlands/377/2008	2008-07-01	2009-07-01	0.3936
A/HongKong/1868/2008	2008-07-01	2009-07-01	0.3957
A/Kenya/1270/2009	2008-07-01	2009-07-01	0.3985
A/Kenya/1428/2008	2008-07-01	2009-07-01	0.4074
A/Taiwan/2597/2009	2008-07-01	2009-07-01	0.4123
A/Idaho/18/2008	2008-07-01	2009-07-01	0.4912
A/Idaho/17/2008	2008-07-01	2009-07-01	0.5159
A/Kenya/1544/2008	2008-07-01	2009-07-01	0.5415
A/Kenya/730/2008	2008-07-01	2009-07-01	0.4034
A/Yokohama/52/2009	2008-07-01	2009-07-01	0.4113
A/California/8/2008	2008-07-01	2009-07-01	0.4778
A/Philippines/3803/2008	2008-07-01	2009-07-01	0.4381
A/Wisconsin/13/2008	2008-07-01	2009-07-01	0.3895
A/Kisumu/7603/2008	2008-07-01	2009-07-01	0.4052
A/Florida/WRAIR1039P/2009	2008-07-01	2009-07-01	0.4912
A/Arizona/WRAIR1142P/2009	2008-07-01	2009-07-01	0.6532
A/Arkansas/WRAIR1251P/2009	2008-07-01	2009-07-01	0.6532
A/Massachusetts/6/2008	2008-07-01	2009-07-01	0.4873
A/Cambodia/S252/2008	2008-07-01	2009-07-01	0.5664
A/Kyrgyzstan/WRAIR1121P/2008	2008-07-01	2009-07-01	0.6256
A/Kyrgyzstan/WRAIR1255P/2008	2008-07-01	2009-07-01	0.7177
A/Kuwait/494/2009	2008-07-01	2009-07-01	0.5622
A/Kuwait/WRAIR1143P/2009	2008-07-01	2009-07-01	0.5595
A/Christchurch/19/2008	2008-07-01	2009-07-01	0.4943
A/Taiwan/580/2008	2008-07-01	2009-07-01	0.4508
A/Maryland/10/2008	2008-07-01	2009-07-01	0.4590
A/Stockholm/23/2009	2008-07-01	2009-07-01	0.4722
A/Honduras/105/2009	2008-07-01	2009-07-01	0.4969
A/Honduras/56/2009	2008-07-01	2009-07-01	0.5046
A/Saskatchewan/RV0101/2009	2008-07-01	2009-07-01	0.6017
A/California/VRDL207/2009	2008-07-01	2009-07-01	0.4703
A/Pennsylvania/2/2009	2008-07-01	2009-07-01	0.4794
A/Novosibirsk/707/2009	2008-07-01	2009-07-01	0.4599
A/Chiba-C/42/2009	2008-07-01	2009-07-01	0.4799
A/Sakai/41/2009	2008-07-01	2009-07-01	0.4872
A/Guam/7124/2008	2008-07-01	2009-07-01	0.4814
A/Washington/9/2008	2008-07-01	2009-07-01	0.5050
A/Brazil/1814/2009	2008-07-01	2009-07-01	0.4336
A/Stockholm/24/2008	2008-07-01	2009-07-01	0.5749
A/Cambodia/S020/2008	2008-07-01	2009-07-01	0.6197
A/Aichi/158/2009	2008-07-01	2009-07-01	0.6969
A/Aichi/161/2009	2008-07-01	2009-07-01	0.6742
A/Thailand/KS08239/2009	2008-07-01	2009-07-01	0.7027
A/Texas/3/2009	2008-07-01	2009-07-01	0.8120
A/NewMexico/WRAIR1139P/2009	2008-07-01	2009-07-01	0.9878
A/California/VRDL368/2009	2008-07-01	2009-07-01	0.6501
A/Thailand/860/2008	2008-07-01	2009-07-01	0.7855
A/Yamanashi/140/2008	2008-07-01	2009-07-01	1.0153
A/Singapore/619/2008	2008-07-01	2009-07-01	0.9201
A/Sydney/3/2009	2008-07-01	2009-07-01	0.7480
A/Kanagawa/65/2008	2008-07-01	2009-07-01	1.0599
A/Miyagi/36/2008	2008-07-01	2009-07-01	0.8407
A/DaNang/DN453/2008	2008-07-01	2009-07-01	0.9072
A/Saga/204/2008	2008-07-01	2009-07-01	0.8130
A/Hawaii/47/2008	2008-07-01	2009-07-01	1.0326
A/Moscow/24/2009	2008-07-01	2009-07-01	0.4796
A/Moscow/416/2009	2008-07-01	2009-07-01	0.6594
A/Moscow/419/2009	2008-07-01	2009-07-01	0.7515
A/Moscow/402/2009	2008-07-01	2009-07-01	0.8763
A/Suriname/5163/2009	2008-07-01	2009-07-01	0.5173
A/Switzerland/1397477/2008	2008-07-01	2009-07-01	0.8926
A/Kobe/61/2008	2008-07-01	2009-07-01	0.9438
A/Hawaii/2/2009	2008-07-01	2009-07-01	1.4049
A/HongKong/40/2009	2008-07-01	2009-07-01	1.4049
A/Kyoto/19/2008	2008-07-01	2009-07-01	1.7764
A/Chiba-C/7/2009	2008-07-01	2009-07-01	1.3332
A/Shizuoka/428/2009	2008-07-01	2009-07-01	1.1638
A/Shizuoka/448/2009	2008-07-01	2009-07-01	1.1421
A/Guam/WRAIR1557P/2009	2008-07-01	2009-07-01	1.3259
A/Guam/WRAIR1670P/2009	2008-07-01	2009-07-01	1.3259
A/Kobe/84/2009	2008-07-01	2009-07-01	0.9859
A/Ehime/9/2009	2008-07-01	2009-07-01	1.4584
A/Hiroshima-C/7/2009	2008-07-01	2009-07-01	1.5932
A/Hyogo/6/2008	2008-07-01	2009-07-01	2.0618
A/Kyoto/12/2009	2008-07-01	2009-07-01	1.4987
A/Shizuoka/502/2009	2008-07-01	2009-07-01	1.2046
A/Wellington/40/2008	2008-07-01	2009-07-01	0.6361
A/Uganda/MUWRP-026/2008	2008-07-01	2009-07-01	0.4654
A/Paraguay/52/2009	2008-07-01	2009-07-01	0.4635
A/Taiwan/1125/2009	2008-07-01	2009-07-01	0.5610
A/Colorado/3/2008	2008-07-01	2009-07-01	0.6052
A/PuertoRico/18/2009	2008-07-01	2009-07-01	0.7118
A/PuertoRico/43/2009	2008-07-01	2009-07-01	0.4444
A/Myanmar/M022/2008	2008-07-01	2009-07-01	0.7938
A/Uganda/MUWRP-038/2008	2008-07-01	2009-07-01	0.6765
A/Uganda/MUWRP-034/2008	2008-07-01	2009-07-01	0.6883
A/Uganda/MUWRP-005/2008	2008-07-01	2009-07-01	0.8559
A/Wisconsin/18/2008	2008-07-01	2009-07-01	0.5909
A/Taiwan/599/2008	2008-07-01	2009-07-01	0.7012
A/Uganda/MUWRP-042/2008	2008-07-01	2009-07-01	0.6553
A/NewYork/1197/2009	2008-07-01	2009-07-01	0.6735
A/NewYork/1198/2009	2008-07-01	2009-07-01	0.6471
A/RheinlandPfalz/34/2009	2008-07-01	2009-07-01	2.3099
A/Kiev/67/2009	2008-07-01	2009-07-01	1.5930
A/California/VRDL279/2009	2008-07-01	2009-07-01	2.0123
A/Ukraine/96/2009	2008-07-01	2009-07-01	2.4830
A/California/VRDL321/2009	2008-07-01	2009-07-01	1.9673
A/Donetsk/248/2009	2008-07-01	2009-07-01	2.3395
A/Novosibirsk/1211/2009	2008-07-01	2009-07-01	2.0123
A/Montana/4/2009	2008-07-01	2009-07-01	2.8388
A/StPetersburg/124/2009	2008-07-01	2009-07-01	2.3120
A/NewYork/3360/2009	2008-07-01	2009-07-01	1.9453
A/Norway/1141/2009	2008-07-01	2009-07-01	2.4979
A/Ukraine/110/2009	2008-07-01	2009-07-01	2.3673
A/Haiti/66/2009	2008-07-01	2009-07-01	1.4419
A/Guatemala/1066/2009	2008-07-01	2009-07-01	1.6683
A/PuertoRico/46/2009	2008-07-01	2009-07-01	1.7736
A/PuertoRico/25/2009	2008-07-01	2009-07-01	1.9034
A/Anguilla/4711/2009	2008-07-01	2009-07-01	1.7327
A/Guatemala/1913/2009	2008-07-01	2009-07-01	1.6241
A/StPetersburg/92/2009	2008-07-01	2009-07-01	2.5585
A/California/VRDL208/2009	2008-07-01	2009-07-01	2.2145
A/California/VRDL325/2009	2008-07-01	2009-07-01	2.1550
A/Oregon/8/2009	2008-07-01	2009-07-01	1.9014
A/Boston/16/2009	2008-07-01	2009-07-01	3.6170
A/Mexico/24008/2009	2008-07-01	2009-07-01	2.6664
A/California/VRDL387/2009	2008-07-01	2009-07-01	2.2421
A/Bangladesh/9890/2008	2008-07-01	2009-07-01	0.6088
A/Stockholm/21/2008	2008-07-01	2009-07-01	1.0425
A/Bangladesh/2009/2008	2008-07-01	2009-07-01	1.4736
A/Sweden/4/2008	2008-07-01	2009-07-01	0.9170
A/Torino/14/2008	2008-07-01	2009-07-01	0.8624
A/Astrakhan/7/2009	2008-07-01	2009-07-01	0.6683
A/Tanger/533/2009	2008-07-01	2009-07-01	0.9923
A/Kuwait/WRAIR1561P/2009	2008-07-01	2009-07-01	0.9225
A/Minnesota/37/2008	2008-07-01	2009-07-01	1.0085
A/Algeria/G202/2009	2008-07-01	2009-07-01	1.0085
A/NewHampshire/4/2009	2008-07-01	2009-07-01	0.7612
A/Kyrgyzstan/WRAIR1256P/2008	2008-07-01	2009-07-01	1.2459
A/Paris/123/2008	2008-07-01	2009-07-01	1.1208
A/Perugia/5/2009	2008-07-01	2009-07-01	0.8643
A/Wisconsin/3/2009	2008-07-01	2009-07-01	0.8871
A/Stockholm/23/2008	2008-07-01	2009-07-01	1.1394
A/Singapore/N593/2008	2008-07-01	2009-07-01	1.3012
A/Sweden/3/2008	2008-07-01	2009-07-01	1.2643
A/Stockholm/26/2008	2008-07-01	2009-07-01	1.0867
A/Stockholm/20/2008	2008-07-01	2009-07-01	1.4649
A/Bangladesh/3017/2008	2008-07-01	2009-07-01	2.2493
A/Finland/539/2009	2008-07-01	2009-07-01	0.6701
A/Seoul/4436/2008	2008-07-01	2009-07-01	1.0781
A/Taiwan/4055/2009	2008-07-01	2009-07-01	1.6154
A/Niigata/403/2009	2008-07-01	2009-07-01	1.2042
A/Gyeonggi/185/2009	2008-07-01	2009-07-01	1.4563
A/Florida/WRAIR1241P/2009	2008-07-01	2009-07-01	1.1506
A/Tochigi/140/2009	2008-07-01	2009-07-01	1.0627
A/Tochigi/127/2009	2008-07-01	2009-07-01	1.2112
A/NewYork/3932/2009	2008-07-01	2009-07-01	0.9856
A/Hawaii/14/2009	2008-07-01	2009-07-01	1.2931
A/Perth/16/2009-egg	2008-07-01	2009-07-01	1.3533
A/Perth/16/2009	2008-07-01	2009-07-01	1.3533
A/Vietnam/63/2009	2008-07-01	2009-07-01	1.1491
A/Akita/34/2009	2008-07-01	2009-07-01	1.1491
A/Vietnam/210/2009	2008-07-01	2009-07-01	1.1154
A/Vietnam/302/2009	2008-07-01	2009-07-01	1.1154
A/Bhutan/151/2009	2008-07-01	2009-07-01	0.9150
A/Bhutan/154/2009	2008-07-01	2009-07-01	0.9110
A/California/VRDL390/2009	2008-07-01	2009-07-01	1.1838
A/California/VRDL173/2009	2008-07-01	2009-07-01	1.1704
A/California/VRDL181/2009	2008-07-01	2009-07-01	1.1704
A/California/VRDL319/2009	2008-07-01	2009-07-01	1.1381
A/California/VRDL334/2009	2008-07-01	2009-07-01	1.0813
A/California/VRDL339/2009	2008-07-01	2009-07-01	1.1831
A/Malaysia/542/2009	2008-07-01	2009-07-01	0.7656
A/Guangdong/314/2008	2008-07-01	2009-07-01	2.9739
A/Guangdong/423/2009	2008-07-01	2009-07-01	0.9692
A/Guangdong/522/2009	2008-07-01	2009-07-01	0.7234
A/England/232/2009	2008-07-01	2009-07-01	0.8099
A/California/VRDL330/2009	2008-07-01	2009-07-01	1.2359
A/Wisconsin/15/2009	2008-07-01	2009-07-01	1.0805
A/Oregon/15/2009	2008-07-01	2009-07-01	1.0329
A/Dakar/1/2009	2008-07-01	2009-07-01	1.3767
A/Dakar/7/2009	2008-07-01	2009-07-01	1.1033
A/Dakar/3/2009	2008-07-01	2009-07-01	1.1489
A/Washington/WRAIR1057P/2009	2008-07-01	2009-07-01	2.5095
A/California/VRDL361/2009	2008-07-01	2009-07-01	1.1466
A/Philippines/2191/2009	2008-07-01	2009-07-01	1.3536
A/California/VRDL357/2009	2008-07-01	2009-07-01	1.2657
A/Shizuoka/791/2009	2008-07-01	2009-07-01	1.2093
A/California/VRDL336/2009	2008-07-01	2009-07-01	0.8461
A/Texas/WRAIR1239P/2009	2008-07-01	2009-07-01	1.3656
A/HongKong/1952/2009	2008-07-01	2009-07-01	1.6271
A/HongKong/H090-755-V2/2009	2008-07-01	2009-07-01	2.8912
A/Yamaguchi/25/2009	2008-07-01	2009-07-01	1.2469
A/HongKong/H090-770-V1/2009	2008-07-01	2009-07-01	2.6324
A/Hiroshima/154/2009	2008-07-01	2009-07-01	1.3587
A/Brisbane/52/2009	2008-07-01	2009-07-01	1.6058
A/NewYork/3542/2009	2008-07-01	2009-07-01	1.5919
A/HongKong/1985/2009	2008-07-01	2009-07-01	2.0675
A/HongKong/2007/2009	2008-07-01	2009-07-01	2.0414
A/Singapore/H2009471C/2009	2008-07-01	2009-07-01	1.5466
A/HongKong/H090-669-V1/2009	2008-07-01	2009-07-01	2.3800
A/HongKong/1999/2009	2008-07-01	2009-07-01	2.3800
A/Taiwan/749/2009	2008-07-01	2009-07-01	1.7097
A/Quebec/RV1069/2009	2008-07-01	2009-07-01	3.1277
A/BritishColumbia/RV1223/2009	2008-07-01	2009-07-01	2.9908
A/BritishColumbia/RV1222/2009	2008-07-01	2009-07-01	3.0521
A/NewYork/3626/2009	2008-07-01	2009-07-01	2.0071
A/Hawaii/7/2009	2008-07-01	2009-07-01	2.7630
A/California/VRDL356/2009	2008-07-01	2009-07-01	1.8328
A/Oregon/14/2009	2008-07-01	2009-07-01	1.8513
A/Singapore/H2009389b/2009	2008-07-01	2009-07-01	2.2413
A/Saitama/56/2009	2008-07-01	2009-07-01	2.1163
A/Texas/40/2009	2008-07-01	2009-07-01	4.6049
A/Singapore/34/2009	2008-07-01	2009-07-01	2.6129
A/Brisbane/66/2009	2008-07-01	2009-07-01	2.3653
A/Boston/97/2009	2008-07-01	2009-07-01	3.1967
A/Kyoto/30/2009	2008-07-01	2009-07-01	2.9859
A/Luxembourg/782/2009	2008-07-01	2009-07-01	3.4212
A/Victoria/210/2009	2008-07-01	2009-07-01	2.9296
A/HongKong/H090-662-V1/2009	2008-07-01	2009-07-01	2.5856
A/California/VRDL349/2009	2008-07-01	2009-07-01	3.2681
A/Honduras/2243/2009	2008-07-01	2009-07-01	2.5964
A/Iran/755/2009	2008-07-01	2009-07-01	2.6227
A/Grenoble/1144/2009	2008-07-01	2009-07-01	2.8365
A/Philippines/16/2009	2008-07-01	2009-07-01	5.5878
A/Texas/90/2009	2008-07-01	2009-07-01	4.6558
A/Malaysia/614/2009	2008-07-01	2009-07-01	4.5097
A/Singapore/39/2009	2008-07-01	2009-07-01	4.8933
A/Singapore/H2009332C/2009	2008-07-01	2009-07-01	4.0529
A/California/VRDL360/2009	2008-07-01	2009-07-01	3.2493
A/Singapore/H2009334C/2009	2008-07-01	2009-07-01	4.0242
A/Taiwan/F1963/2009	2008-07-01	2009-07-01	3.3123
A/NewYork/3687/2009	2008-07-01	2009-07-01	3.4868
A/Macedonia/622/2009	2008-07-01	2009-07-01	3.3658
A/Lithuania/142K/2009	2008-07-01	2009-07-01	2.7544
A/Taiwan/F1965/2009	2008-07-01	2009-07-01	3.3600
A/Okinawa/38/2009	2008-07-01	2009-07-01	3.5721
A/Philippines/5/2009	2008-07-01	2009-07-01	4.3764
A/SouthCarolina/14/2009	2008-07-01	2009-07-01	4.2645
A/NewYork/1193/2009	2008-07-01	2009-07-01	4.1218
A/NewYork/3273/2009	2008-07-01	2009-07-01	3.4636
A/NewYork/3318/2009	2008-07-01	2009-07-01	3.7459
A/NewYork/3896/2009	2008-07-01	2009-07-01	2.9274
A/NewYork/4165/2009	2008-07-01	2009-07-01	2.8102
A/NewYork/3918/2009	2008-07-01	2009-07-01	2.9913
A/NewYork/4017/2009	2008-07-01	2009-07-01	2.8795
A/NewYork/3470/2009	2008-07-01	2009-07-01	3.4452
A/NewYork/3904/2009	2008-07-01	2009-07-01	3.0330
A/Scotland/5/2009	2008-07-01	2009-07-01	2.5441
A/NewYork/4362/2009	2008-07-01	2009-07-01	2.6862
A/NewYork/3078/2009	2008-07-01	2009-07-01	3.4916
A/NewYork/4255/2009	2008-07-01	2009-07-01	2.9680
A/NewYork/3061/2009	2008-07-01	2009-07-01	3.5641
A/NewYork/3006/2009	2008-07-01	2009-07-01	3.5641
A/NewYork/3066/2009	2008-07-01	2009-07-01	3.5772
A/NewYork/3496/2009	2008-07-01	2009-07-01	3.2324
A/NewYork/3487/2009	2008-07-01	2009-07-01	3.2769
A/California/VRDL359/2009	2008-07-01	2009-07-01	2.7344
A/Novosibirsk/319/2009	2008-07-01	2009-07-01	0.3961
A/Victoria/208/2009	2008-07-01	2009-07-01	0.6693
A/Uganda/MUWRP-050/2008	2008-07-01	2009-07-01	2.1490
A/Brazil/933/2009	2008-07-01	2009-07-01	1.4026
A/Bangladesh/7772/2009	2008-07-01	2009-07-01	1.3790
A/Taiwan/713/2009	2008-07-01	2009-07-01	1.3126
A/Bangladesh/2425/2009	2008-07-01	2009-07-01	1.2270
A/Bangladesh/483/2009	2008-07-01	2009-07-01	1.4977
A/California/VRDL384/2009	2008-07-01	2009-07-01	1.5557
A/CostaRica/5179/2009	2008-07-01	2009-07-01	1.2795
A/HongKong/H090-671-V1/2009	2008-07-01	2009-07-01	1.2663
A/Djibouti/N09199/2009	2008-07-01	2009-07-01	1.4113
A/Djibouti/N09200/2009	2008-07-01	2009-07-01	1.4113
A/Djibouti/N09193/2009	2008-07-01	2009-07-01	1.4113
A/Bangladesh/2363/2009	2008-07-01	2009-07-01	1.5296
A/Kenya/1165/2009	2008-07-01	2009-07-01	1.1410
A/California/10/2008	2008-07-01	2009-07-01	0.4155
A/Taiwan/5780/2008	2008-07-01	2009-07-01	0.4380
A/Taiwan/611/2008	2008-07-01	2009-07-01	0.5843
A/Uganda/MUWRP-046/2008	2008-07-01	2009-07-01	0.5011
A/Guatemala/680/2008	2008-07-01	2009-07-01	0.4985
A/Colombia/227/2009	2008-07-01	2009-07-01	0.4326
A/Cambodia/S272/2008	2008-07-01	2009-07-01	0.5609
A/Kisumu/7597/2008	2008-07-01	2009-07-01	0.6641
A/Uganda/MUWRP-051/2008	2008-07-01	2009-07-01	0.5239
A/Uganda/MUWRP-024/2008	2008-07-01	2009-07-01	0.5901
