strain	season_start	season_end	lbi
A/Korea/5991/2009	2008-07-01	2009-07-01	1.2387
A/Hawaii/15/2009	2008-07-01	2009-07-01	1.4321
A/Perth/16/2009-egg	2008-07-01	2009-07-01	1.5334
A/Perth/16/2009	2008-07-01	2009-07-01	1.5334
A/Guangdong/314/2008	2008-07-01	2009-07-01	3.0819
A/Guangdong/423/2009	2008-07-01	2009-07-01	1.0917
A/Guangdong/522/2009	2008-07-01	2009-07-01	0.8123
A/England/232/2009	2008-07-01	2009-07-01	0.7928
A/Wisconsin/15/2009	2008-07-01	2009-07-01	0.9315
A/Shizuoka/791/2009	2008-07-01	2009-07-01	0.9482
A/Philippines/2191/2009	2008-07-01	2009-07-01	1.0718
A/Washington/WRAIR1057P/2009	2008-07-01	2009-07-01	1.9950
A/California/VRDL361/2009	2008-07-01	2009-07-01	0.9439
A/California/VRDL375/2009	2008-07-01	2009-07-01	0.9987
A/Malaysia/542/2009	2008-07-01	2009-07-01	1.1519
A/Hiroshima/154/2009	2008-07-01	2009-07-01	0.9270
A/Brisbane/52/2009	2008-07-01	2009-07-01	1.4250
A/Singapore/C2009458V/2009	2008-07-01	2009-07-01	1.2875
A/HongKong/H090-669-V1/2009	2008-07-01	2009-07-01	1.9051
A/HongKong/1999/2009	2008-07-01	2009-07-01	1.9051
A/Oregon/14/2009	2008-07-01	2009-07-01	1.6848
A/HongKong/1985/2009	2008-07-01	2009-07-01	2.4753
A/HongKong/2007/2009	2008-07-01	2009-07-01	2.4445
A/Philippines/3343/2009	2008-07-01	2009-07-01	1.6481
A/Taiwan/749/2009	2008-07-01	2009-07-01	1.9439
A/Thailand/CU-B106/2009	2008-07-01	2009-07-01	1.7585
A/Madagascar/6071/2009	2008-07-01	2009-07-01	1.8190
A/Dakar/5/2009	2008-07-01	2009-07-01	1.8730
A/Dakar/WRAIR0011T/2009	2008-07-01	2009-07-01	1.8089
A/Dakar/1/2009	2008-07-01	2009-07-01	2.2603
A/Dakar/3/2009	2008-07-01	2009-07-01	1.8661
A/Norway/1759/2009	2008-07-01	2009-07-01	2.0576
A/California/VRDL327/2009	2008-07-01	2009-07-01	2.4526
A/Taiwan/712/2009	2008-07-01	2009-07-01	2.5056
A/Tasmania/8/2009	2008-07-01	2009-07-01	1.8267
A/NewYork/1193/2009	2008-07-01	2009-07-01	3.5151
A/NewYork/3143/2009	2008-07-01	2009-07-01	2.8341
A/NewYork/70/2009	2008-07-01	2009-07-01	2.5031
A/Scotland/5/2009	2008-07-01	2009-07-01	1.9384
A/NewYork/4362/2009	2008-07-01	2009-07-01	2.0464
A/NewYork/3006/2009	2008-07-01	2009-07-01	2.9253
A/NewYork/3066/2009	2008-07-01	2009-07-01	2.9253
A/NewYork/3496/2009	2008-07-01	2009-07-01	2.6445
A/Norway/1739/2009	2008-07-01	2009-07-01	2.2054
A/Japan/26/2009	2008-07-01	2009-07-01	4.7818
A/Sydney/25/2009	2008-07-01	2009-07-01	2.0087
A/Singapore/H2009389b/2009	2008-07-01	2009-07-01	2.6405
A/Singapore/34/2009	2008-07-01	2009-07-01	2.4899
A/SouthCarolina/14/2009	2008-07-01	2009-07-01	4.4320
A/Philippines/5/2009	2008-07-01	2009-07-01	4.5496
A/Victoria/210/2009	2008-07-01	2009-07-01	2.7094
A/Singapore/33/2009	2008-07-01	2009-07-01	3.3194
A/Luxembourg/782/2009	2008-07-01	2009-07-01	3.2987
A/Iran/755/2009	2008-07-01	2009-07-01	3.0212
A/Singapore/47/2009	2008-07-01	2009-07-01	3.0233
A/HongKong/H090-662-V10/2009	2008-07-01	2009-07-01	2.5759
A/HongKong/H090-662-V1/2009	2008-07-01	2009-07-01	2.5759
A/Taiwan/F1967/2009	2008-07-01	2009-07-01	3.0818
A/Kyoto/30/2009	2008-07-01	2009-07-01	3.2582
A/Philippines/16/2009	2008-07-01	2009-07-01	5.3981
A/Singapore/39/2009	2008-07-01	2009-07-01	4.7683
A/Texas/90/2009	2008-07-01	2009-07-01	4.6082
A/Grenoble/1144/2009	2008-07-01	2009-07-01	2.8745
A/Singapore/H2009332C/2009	2008-07-01	2009-07-01	3.9263
A/Malaysia/614/2009	2008-07-01	2009-07-01	4.5863
A/Niigata/603/2009	2008-07-01	2009-07-01	3.5972
A/NewYork/3687/2009	2008-07-01	2009-07-01	3.4829
A/Singapore/H2009334C/2009	2008-07-01	2009-07-01	4.0402
A/Okinawa/38/2009	2008-07-01	2009-07-01	3.6335
A/Yamaguchi/24/2009	2008-07-01	2009-07-01	2.7861
A/Lithuania/142K/2009	2008-07-01	2009-07-01	2.7861
A/Macedonia/622/2009	2008-07-01	2009-07-01	3.3845
A/Taiwan/F1963/2009	2008-07-01	2009-07-01	3.4077
A/Taiwan/F1965/2009	2008-07-01	2009-07-01	3.4185
A/Singapore/72/2009	2008-07-01	2009-07-01	3.0885
A/Saitama/56/2009	2008-07-01	2009-07-01	2.3758
A/Quebec/RV1069/2009	2008-07-01	2009-07-01	4.3290
A/BritishColumbia/RV1223/2009	2008-07-01	2009-07-01	4.1063
A/NewYork/3309/2009	2008-07-01	2009-07-01	2.9745
A/California/VRDL257/2009	2008-07-01	2009-07-01	3.1023
A/HongKong/H090-763-V2/2009	2008-07-01	2009-07-01	4.6820
A/Hawaii/7/2009	2008-07-01	2009-07-01	4.0980
A/HongKong/1952/2009	2008-07-01	2009-07-01	3.8773
A/HongKong/2142/2009	2008-07-01	2009-07-01	2.8581
A/HongKong/H090-755-V2/2009	2008-07-01	2009-07-01	6.5365
A/HongKong/H090-769-V1/2009	2008-07-01	2009-07-01	4.4437
A/Yamaguchi/25/2009	2008-07-01	2009-07-01	2.4617
A/HongKong/H090-672-V1/2009	2008-07-01	2009-07-01	2.8699
A/HongKong/H090-770-V1/2009	2008-07-01	2009-07-01	5.1830
A/HongKong/H090-755-V3/2009	2008-07-01	2009-07-01	3.6229
A/Victoria/208/2009	2008-07-01	2009-07-01	0.7768
A/HongKong/H090-781-V1/2009	2008-07-01	2009-07-01	1.1504
A/Bangladesh/7772/2009	2008-07-01	2009-07-01	1.3481
A/Bangladesh/2425/2009	2008-07-01	2009-07-01	1.1726
A/Bangladesh/483/2009	2008-07-01	2009-07-01	1.4633
A/Shizuoka/736/2009	2008-07-01	2009-07-01	1.2665
A/Uganda/MUWRP-050/2008	2008-07-01	2009-07-01	3.0073
A/Taiwan/714/2009	2008-07-01	2009-07-01	1.3835
A/Brazil/933/2009	2008-07-01	2009-07-01	1.3555
A/Taiwan/713/2009	2008-07-01	2009-07-01	1.3039
A/Bangkok/132/2009	2008-07-01	2009-07-01	1.2165
A/Bangladesh/2363/2009	2008-07-01	2009-07-01	1.8626
A/Johannesburg/126/2009	2008-07-01	2009-07-01	1.7652
A/Djibouti/N09198/2009	2008-07-01	2009-07-01	1.8796
A/Djibouti/N09193/2009	2008-07-01	2009-07-01	1.8991
A/Djibouti/N09200/2009	2008-07-01	2009-07-01	1.9071
A/Djibouti/N09199/2009	2008-07-01	2009-07-01	1.9132
A/Victoria/206/2009	2008-07-01	2009-07-01	1.7318
A/Massachusetts/6/2008	2008-07-01	2009-07-01	0.4483
A/Christchurch/19/2008	2008-07-01	2009-07-01	0.6297
A/Taiwan/580/2008	2008-07-01	2009-07-01	0.5286
A/Colorado/3/2008	2008-07-01	2009-07-01	0.6365
A/Uganda/MUWRP-006/2008	2008-07-01	2009-07-01	0.7727
A/Novosibirsk/319/2009	2008-07-01	2009-07-01	0.5682
A/Kisumu/7621/2008	2008-07-01	2009-07-01	0.7905
A/Colombia/227/2009	2008-07-01	2009-07-01	0.5240
A/Uganda/MUWRP-009/2008	2008-07-01	2009-07-01	1.5655
A/Uganda/MUWRP-008/2008	2008-07-01	2009-07-01	1.5741
A/Uganda/MUWRP-049/2008	2008-07-01	2009-07-01	1.2178
A/Maryland/10/2008	2008-07-01	2009-07-01	1.2417
A/Uganda/MUWRP-045/2008	2008-07-01	2009-07-01	1.4873
A/Uganda/MUWRP-023/2008	2008-07-01	2009-07-01	1.4125
A/Uganda/MUWRP-021/2008	2008-07-01	2009-07-01	1.5139
A/Uganda/MUWRP-010/2008	2008-07-01	2009-07-01	1.6729
A/Uganda/MUWRP-013/2008	2008-07-01	2009-07-01	1.6281
A/Uganda/MUWRP-001/2008	2008-07-01	2009-07-01	1.9903
A/Uganda/MUWRP-051/2008	2008-07-01	2009-07-01	1.2916
A/Uganda/MUWRP-018/2008	2008-07-01	2009-07-01	1.6076
A/Kisumu/7602/2008	2008-07-01	2009-07-01	1.4849
A/Kisumu/7605/2008	2008-07-01	2009-07-01	1.4668
A/Kisumu/7604/2008	2008-07-01	2009-07-01	2.0949
A/Uganda/MUWRP-015/2008	2008-07-01	2009-07-01	1.8100
A/Malindi/7579/2008	2008-07-01	2009-07-01	2.1619
A/Kisii/7549/2008	2008-07-01	2009-07-01	1.9935
A/Madagascar/4286/2009	2008-07-01	2009-07-01	0.6973
A/Madagascar/453/2009	2008-07-01	2009-07-01	1.1532
A/Madagascar/878/2009	2008-07-01	2009-07-01	0.9662
A/Isiolo/7513/2008	2008-07-01	2009-07-01	2.3532
A/Kisumu/7614/2008	2008-07-01	2009-07-01	1.9727
A/Poitiers/1341/2008	2008-07-01	2009-07-01	1.9424
A/Madagascar/424/2009	2008-07-01	2009-07-01	1.0784
A/Taiwan/2428/2008	2008-07-01	2009-07-01	0.4988
A/Taiwan/549/2008	2008-07-01	2009-07-01	0.9306
A/Taiwan/540/2008	2008-07-01	2009-07-01	1.0107
A/Taiwan/542/2008	2008-07-01	2009-07-01	1.0107
A/Taiwan/686/2008	2008-07-01	2009-07-01	0.7081
A/Taiwan/612/2008	2008-07-01	2009-07-01	0.9028
A/Taiwan/548/2008	2008-07-01	2009-07-01	0.9877
A/Taiwan/573/2008	2008-07-01	2009-07-01	0.8773
A/California/12/2008	2008-07-01	2009-07-01	0.6586
A/SuratThani/72/2009	2008-07-01	2009-07-01	1.0860
A/Shanghai-Nanhui/190/2009	2008-07-01	2009-07-01	0.9883
A/Jiangsu-Quanshan/114/2009	2008-07-01	2009-07-01	0.9883
A/BeijingXicheng/1108/2009	2008-07-01	2009-07-01	1.1507
A/HongKong/2000/2009	2008-07-01	2009-07-01	0.8940
A/Fujian-Tongan/142/2009	2008-07-01	2009-07-01	1.1001
A/Heilongjiang-Nangang/134/2009	2008-07-01	2009-07-01	1.2267
A/Jiangsu-quanshan/38/2009	2008-07-01	2009-07-01	1.1324
A/Ohio/14/2008	2008-07-01	2009-07-01	1.0375
A/HongKong/3134/2008	2008-07-01	2009-07-01	0.8513
A/Guangdong/472/2009	2008-07-01	2009-07-01	0.5434
A/Tianjin-Hongqiao/141/2009	2008-07-01	2009-07-01	0.6355
A/Hebei-Xinhua/1193/2009	2008-07-01	2009-07-01	0.5078
A/Kolkata/1730/2008	2008-07-01	2009-07-01	0.5051
A/Mie/43/2008	2008-07-01	2009-07-01	0.4350
A/Tokushima/18/2008	2008-07-01	2009-07-01	0.4568
A/Taiwan/2557/2009	2008-07-01	2009-07-01	0.4235
A/Sydney/1/2009	2008-07-01	2009-07-01	0.7701
A/NewYork/33/2008	2008-07-01	2009-07-01	1.8580
A/Colorado/4/2008	2008-07-01	2009-07-01	1.4665
A/Texas/18/2009	2008-07-01	2009-07-01	0.8908
A/California/VRDL265/2009	2008-07-01	2009-07-01	0.8281
A/Colorado/5/2009	2008-07-01	2009-07-01	1.0713
A/Colorado/1/2009	2008-07-01	2009-07-01	1.1830
A/Christchurch/5/2008	2008-07-01	2009-07-01	3.4197
A/California/VRDL197/2009	2008-07-01	2009-07-01	1.5805
A/Umea/1/2009	2008-07-01	2009-07-01	2.6930
A/Moscow/26/2009	2008-07-01	2009-07-01	2.2242
A/Thuringen/75/2008	2008-07-01	2009-07-01	4.1568
A/NorthDakota/2/2008	2008-07-01	2009-07-01	3.4064
A/Kaliningrad/23/2009	2008-07-01	2009-07-01	2.1622
A/Idaho/4/2009	2008-07-01	2009-07-01	2.0218
A/Alaska/4/2008	2008-07-01	2009-07-01	7.7815
A/Stockholm/47/2009	2008-07-01	2009-07-01	2.3281
A/Vermont/2/2009	2008-07-01	2009-07-01	2.4448
A/Indiana/2/2009	2008-07-01	2009-07-01	2.8480
A/Slovenia/55/2009	2008-07-01	2009-07-01	3.0486
A/Zrenjanin/580/2009	2008-07-01	2009-07-01	2.5522
A/Paris/288/2008	2008-07-01	2009-07-01	4.4389
A/Israel/13/2009	2008-07-01	2009-07-01	2.8948
A/Texas/2/2009	2008-07-01	2009-07-01	2.7377
A/Sweden/5/2008	2008-07-01	2009-07-01	3.7727
A/England/669/2008	2008-07-01	2009-07-01	3.1556
A/Wisconsin/23/2008	2008-07-01	2009-07-01	3.2047
A/Quebec/RV0623/2009	2008-07-01	2009-07-01	2.8459
A/Cluj/35/2009	2008-07-01	2009-07-01	3.2236
A/Argentina/7646/2009	2008-07-01	2009-07-01	1.2565
A/Washington/16/2009	2008-07-01	2009-07-01	2.1588
A/England/687/2008	2008-07-01	2009-07-01	3.4643
A/Novosibirsk/31/2009	2008-07-01	2009-07-01	2.8051
A/Umea/2/2009	2008-07-01	2009-07-01	2.6659
A/Townsville/2/2009	2008-07-01	2009-07-01	2.5405
A/NewJersey/WRAIR1248P/2009	2008-07-01	2009-07-01	3.3325
A/Paris/1751/2009	2008-07-01	2009-07-01	2.8813
A/NewYork/1191/2009	2008-07-01	2009-07-01	2.5912
A/Wisconsin/5/2009	2008-07-01	2009-07-01	3.2637
A/Washington/4/2009	2008-07-01	2009-07-01	3.5003
A/Washington/5/2009	2008-07-01	2009-07-01	2.8387
A/California/VRDL262/2009	2008-07-01	2009-07-01	2.3942
A/California/VRDL308/2009	2008-07-01	2009-07-01	1.9669
A/Victoria/502/2009	2008-07-01	2009-07-01	3.5661
A/Perth/107/2009	2008-07-01	2009-07-01	1.5751
A/Sydney/603/2009	2008-07-01	2009-07-01	3.2998
A/Texas/39/2008	2008-07-01	2009-07-01	4.5974
A/Stockholm/10/2009	2008-07-01	2009-07-01	4.3084
A/Slovenia/60/2009	2008-07-01	2009-07-01	4.2713
A/Nevada/2/2008	2008-07-01	2009-07-01	5.0624
A/Moldova/167/2009	2008-07-01	2009-07-01	3.1198
A/Moldova/169/2009	2008-07-01	2009-07-01	3.1198
A/NewYork/1196/2009	2008-07-01	2009-07-01	3.4171
A/Alaska/WRAIR1172P/2009	2008-07-01	2009-07-01	3.2098
A/NewYork/1188/2009	2008-07-01	2009-07-01	4.0163
A/Geneva/1570509/2009	2008-07-01	2009-07-01	3.5568
A/Thessaloniki/16/2009	2008-07-01	2009-07-01	4.3051
A/Sweden/7/2008	2008-07-01	2009-07-01	5.6313
A/Switzerland/1409281/2008	2008-07-01	2009-07-01	4.8534
A/SouthCarolina/7/2008	2008-07-01	2009-07-01	4.8534
A/Finland/533/2009	2008-07-01	2009-07-01	2.7462
A/Washington/56/2009	2008-07-01	2009-07-01	2.3424
A/Washington/53/2009	2008-07-01	2009-07-01	2.4030
A/Washington/55/2009	2008-07-01	2009-07-01	2.4030
A/Washington/19/2009	2008-07-01	2009-07-01	3.2359
A/Montana/5/2009	2008-07-01	2009-07-01	4.2812
A/Alaska/WRAIR1145P/2009	2008-07-01	2009-07-01	2.8622
A/Washington/6/2009	2008-07-01	2009-07-01	2.8622
A/Lyon/CHU/2052	2008-07-01	2009-07-01	1.0092
A/CapeTown/295/2009	2008-07-01	2009-07-01	0.8976
A/Hawaii/6/2009	2008-07-01	2009-07-01	1.2730
A/Netherlands/761/2009	2008-07-01	2009-07-01	1.1304
A/Japan/804/2009	2009-07-01	2010-07-01	0.3466
A/Vietnam/409/2009	2009-07-01	2010-07-01	0.2717
A/Japan/672/2009	2009-07-01	2010-07-01	0.3935
A/Japan/665/2009	2009-07-01	2010-07-01	0.3935
A/Thailand/KS08309/2009	2009-07-01	2010-07-01	0.3997
A/Honduras/2426/2009	2009-07-01	2010-07-01	0.3997
A/Brazil/884/2009	2009-07-01	2010-07-01	0.1329
A/Guatemala/29/2009	2009-07-01	2010-07-01	0.3372
A/Japan/680/2009	2009-07-01	2010-07-01	0.3885
A/Michigan/23/2009	2009-07-01	2010-07-01	0.3588
A/Japan/815/2009	2009-07-01	2010-07-01	0.3750
A/Japan/862/2009	2009-07-01	2010-07-01	0.3314
A/Japan/845/2009	2009-07-01	2010-07-01	0.4759
A/Japan/846/2009	2009-07-01	2010-07-01	0.4892
A/Japan/849/2009	2009-07-01	2010-07-01	0.4892
A/MexicoCity/WRAIR1752T/2010	2009-07-01	2010-07-01	0.3808
A/Japan/670/2009	2009-07-01	2010-07-01	0.3734
A/Japan/652/2009	2009-07-01	2010-07-01	0.3734
A/Japan/686/2009	2009-07-01	2010-07-01	0.4331
A/Japan/777/2009	2009-07-01	2010-07-01	0.5525
A/Japan/775/2009	2009-07-01	2010-07-01	0.5525
A/Japan/771/2009	2009-07-01	2010-07-01	0.5739
A/Japan/803/2009	2009-07-01	2010-07-01	0.5759
A/Japan/802/2009	2009-07-01	2010-07-01	0.5759
A/Victoria/4/2010	2009-07-01	2010-07-01	0.4058
A/Kiribati/6/2009	2009-07-01	2010-07-01	0.4793
A/Nepal/398/2009	2009-07-01	2010-07-01	0.4522
A/Nepal/439/2009	2009-07-01	2010-07-01	0.4241
A/Morobe/10/2009	2009-07-01	2010-07-01	0.2544
A/Morobe/2/2009	2009-07-01	2010-07-01	0.2544
A/Singapore/C2009863/2009	2009-07-01	2010-07-01	0.3824
A/HongKong/H090-688-V1/2009	2009-07-01	2010-07-01	0.3912
A/Bangkok/561/2009	2009-07-01	2010-07-01	0.4176
A/NongKhai/560/2009	2009-07-01	2010-07-01	0.4416
A/Thailand/1/2009	2009-07-01	2010-07-01	0.5712
A/Utsunomiya/3/2009	2009-07-01	2010-07-01	0.3282
A/Qingdao/1046/2009	2009-07-01	2010-07-01	0.4386
A/Lao/82/2010	2009-07-01	2010-07-01	0.5129
A/Lao/224/2009	2009-07-01	2010-07-01	0.6819
A/Lao/184/2009	2009-07-01	2010-07-01	0.6464
A/Thailand/CU-B590/2009	2009-07-01	2010-07-01	0.8832
A/Thailand/316/2009	2009-07-01	2010-07-01	0.7111
A/Dakar/WRAIR0013N/2009	2009-07-01	2010-07-01	0.9037
A/Georgia/24/2009	2009-07-01	2010-07-01	0.8026
A/Thailand/CU-H1071/2009	2009-07-01	2010-07-01	0.6447
A/Tak/527/2009	2009-07-01	2010-07-01	0.9240
A/SuratThani/116/2010	2009-07-01	2010-07-01	0.6071
A/Brazil/610/2010	2009-07-01	2010-07-01	0.6316
A/NewYork/5/2010	2009-07-01	2010-07-01	0.8810
A/Brazil/791/2010	2009-07-01	2010-07-01	0.5625
A/Thailand/CU-H1817/2010	2009-07-01	2010-07-01	0.6532
A/Thailand/CU-H1285/2010	2009-07-01	2010-07-01	0.8975
A/Thailand/CU-H1443/2010	2009-07-01	2010-07-01	0.9120
A/SuratThani/269/2010	2009-07-01	2010-07-01	0.6913
A/Australia/55/2009	2009-07-01	2010-07-01	0.9201
A/Colombia/6123/2009	2009-07-01	2010-07-01	0.9542
A/CostaRica/3090/2009	2009-07-01	2010-07-01	1.1443
A/DominicanRepublic/3743/2009	2009-07-01	2010-07-01	0.8928
A/Pennsylvania/5/2010	2009-07-01	2010-07-01	0.6503
A/Martinique/1441/2010	2009-07-01	2010-07-01	0.6306
A/Australia/22/2009	2009-07-01	2010-07-01	1.2043
A/Canberra/20/2009	2009-07-01	2010-07-01	1.2481
A/Australia/2/2009	2009-07-01	2010-07-01	1.2269
A/Yap/3/2009	2009-07-01	2010-07-01	1.0224
A/Yap/34/2009	2009-07-01	2010-07-01	0.9247
A/Singapore/GP3303/2009	2009-07-01	2010-07-01	1.0476
A/Thailand/CU-B1672/2009	2009-07-01	2010-07-01	0.7871
A/Thailand/CU-B1697/2009	2009-07-01	2010-07-01	0.7321
A/Singapore/H2009518/2009	2009-07-01	2010-07-01	1.2536
A/Singapore/H2009510/2009	2009-07-01	2010-07-01	1.2794
A/Singapore/C2009518V/2009	2009-07-01	2010-07-01	1.4062
A/Honduras/2445/2009	2009-07-01	2010-07-01	1.8155
A/CaymanIslands/9266/2009	2009-07-01	2010-07-01	1.1242
A/Honduras/6065/2010	2009-07-01	2010-07-01	0.5711
A/HongKong/34114/2009	2009-07-01	2010-07-01	0.8839
A/Lao/256/2009	2009-07-01	2010-07-01	0.7529
A/CostaRica/5023/2009	2009-07-01	2010-07-01	1.5029
A/SuratThani/559/2009	2009-07-01	2010-07-01	0.9215
A/Mexico/7880/2009	2009-07-01	2010-07-01	0.8877
A/Oregon/36/2009	2009-07-01	2010-07-01	0.9560
A/Stockholm/94/2009	2009-07-01	2010-07-01	1.4320
A/Taiwan/839/2009	2009-07-01	2010-07-01	1.2766
A/Oregon/34/2009	2009-07-01	2010-07-01	1.5723
A/Qingdao/1115/2009	2009-07-01	2010-07-01	1.6485
A/Taiwan/967/2009	2009-07-01	2010-07-01	1.6586
A/Taiwan/840/2009	2009-07-01	2010-07-01	1.4812
A/Beijing-Huairou/11088/2009	2009-07-01	2010-07-01	1.2020
A/HongKong/26237/2009	2009-07-01	2010-07-01	1.8286
A/HongKong/34341/2009	2009-07-01	2010-07-01	1.2721
A/HongKong/33219/2009	2009-07-01	2010-07-01	1.1245
A/Mexico/5270/2009	2009-07-01	2010-07-01	1.2782
A/Mexico/5206/2009	2009-07-01	2010-07-01	1.5602
A/Mexico/5824/2009	2009-07-01	2010-07-01	1.4771
A/Mexico/5997/2009	2009-07-01	2010-07-01	1.5281
A/Mexico/5216/2009	2009-07-01	2010-07-01	1.5371
A/Mexico/5565/2009	2009-07-01	2010-07-01	1.5106
A/HongKong/H090-763-V23/2009	2009-07-01	2010-07-01	1.5839
A/HongKong/H090-783-V10/2009	2009-07-01	2010-07-01	1.4070
A/Singapore/GP3448/2009	2009-07-01	2010-07-01	1.3336
A/Singapore/GP3866/2009	2009-07-01	2010-07-01	1.1506
A/Singapore/GP3861/2009	2009-07-01	2010-07-01	1.1212
A/Qingdao/2199/2009	2009-07-01	2010-07-01	1.2530
A/Qingdao/1157/2009	2009-07-01	2010-07-01	1.3332
A/HongKong/26554/2009	2009-07-01	2010-07-01	1.2953
A/HongKong/H090-768-V10/2009	2009-07-01	2010-07-01	1.6138
A/Qingdao/1346/2009	2009-07-01	2010-07-01	1.2830
A/Qingdao/1329/2009	2009-07-01	2010-07-01	1.2830
A/TianjinTanggu/1193/2009	2009-07-01	2010-07-01	1.0084
A/HongKong/H090-769-V10/2009	2009-07-01	2010-07-01	1.5713
A/Qingdao/1231/2009	2009-07-01	2010-07-01	1.4175
A/Qingdao/1295/2009	2009-07-01	2010-07-01	1.4031
A/Michigan/22/2009	2009-07-01	2010-07-01	1.8400
A/Qingdao/1118/2009	2009-07-01	2010-07-01	1.4982
A/HongKong/H090-725-V10/2009	2009-07-01	2010-07-01	1.8731
A/HongKong/26233/2009	2009-07-01	2010-07-01	1.4583
A/HongKong/H090-739-V1/2009	2009-07-01	2010-07-01	2.0636
A/Singapore/C2009803bV/2009	2009-07-01	2010-07-01	1.2561
A/HongKong/26560/2009	2009-07-01	2010-07-01	1.5609
A/HongKong/H090-695-V1/2009	2009-07-01	2010-07-01	1.4152
A/HongKong/H090-672-V10/2009	2009-07-01	2010-07-01	2.3075
A/Oklahoma/9/2009	2009-07-01	2010-07-01	1.9357
A/Sweden/2/2009	2009-07-01	2010-07-01	2.0180
A/Umea/4/2009	2009-07-01	2010-07-01	2.0065
A/Tianjin-Hexi/1471/2009	2009-07-01	2010-07-01	1.3476
A/Hunan-Xiangxiang/442/2009	2009-07-01	2010-07-01	1.5534
A/TianjinNinghe/39/2009	2009-07-01	2010-07-01	1.5534
A/TianjinNinghe/312/2009	2009-07-01	2010-07-01	1.6142
A/HongKong/H090-692-V1/2009	2009-07-01	2010-07-01	1.8462
A/HongKong/34194/2009	2009-07-01	2010-07-01	1.5336
A/Perth/673/2009	2009-07-01	2010-07-01	1.5956
A/HongKong/34430/2009	2009-07-01	2010-07-01	1.4897
A/HongKong/H090-755-V31/2009	2009-07-01	2010-07-01	2.9805
A/Beijing-Zhaoyang/141/2010	2009-07-01	2010-07-01	1.2079
A/HongKong/4495/2009	2009-07-01	2010-07-01	3.3917
A/HongKong/H090-689-V20/2009	2009-07-01	2010-07-01	3.3456
A/Singapore/H2009679/2009	2009-07-01	2010-07-01	2.4152
A/Singapore/C2009715V/2009	2009-07-01	2010-07-01	2.2123
A/HongKong/H090-726-V1/2009	2009-07-01	2010-07-01	3.3008
A/Nebraska/21/2009	2009-07-01	2010-07-01	2.2264
A/HongKong/H090-689-V2/2009	2009-07-01	2010-07-01	1.4266
A/Thailand/CU-B657/2009	2009-07-01	2010-07-01	0.4184
A/Pennsylvania/24/2009	2009-07-01	2010-07-01	0.6397
A/Kanagawa/262/2009	2009-07-01	2010-07-01	0.8552
A/HongKong/H090-756-V10/2009	2009-07-01	2010-07-01	0.8440
A/NorthCarolina/34/2009	2009-07-01	2010-07-01	0.9163
A/BritishColumbia/RV3075/2009	2009-07-01	2010-07-01	0.7142
A/Australia/30/2009	2009-07-01	2010-07-01	1.0945
A/Mumbai/3150/2009	2009-07-01	2010-07-01	0.9111
A/Mumbai/3103/2009	2009-07-01	2010-07-01	0.9183
A/Mumbai/3258/2009	2009-07-01	2010-07-01	0.9773
A/Mumbai/2832/2009	2009-07-01	2010-07-01	1.1731
A/Mumbai/2516/2009	2009-07-01	2010-07-01	1.2075
A/Mumbai/261/2009	2009-07-01	2010-07-01	1.2327
A/Mumbai/2559/2009	2009-07-01	2010-07-01	1.1441
A/Mumbai/2349/2009	2009-07-01	2010-07-01	1.1968
A/Mumbai/3021/2009	2009-07-01	2010-07-01	1.0689
A/Thailand/419/2009	2009-07-01	2010-07-01	1.1136
A/Uganda/MUWRP-065/2009	2009-07-01	2010-07-01	1.2340
A/Uganda/MUWRP-086/2009	2009-07-01	2010-07-01	1.0650
A/Uganda/MUWRP-058/2009	2009-07-01	2010-07-01	1.4923
A/Uganda/MUWRP-079/2009	2009-07-01	2010-07-01	1.1966
A/Uganda/MUWRP-075/2009	2009-07-01	2010-07-01	1.2363
A/Uganda/MUWRP-074/2009	2009-07-01	2010-07-01	1.3169
A/Uganda/548/2009	2009-07-01	2010-07-01	0.8592
A/Lyon/1715/2009	2009-07-01	2010-07-01	0.8651
A/India/483/2009	2009-07-01	2010-07-01	1.2069
A/Vermont/21/2009	2009-07-01	2010-07-01	1.1481
A/Ohio/17/2009	2009-07-01	2010-07-01	0.8745
A/Kentucky/21/2009	2009-07-01	2010-07-01	0.9803
A/Stockholm/91/2009	2009-07-01	2010-07-01	1.0852
A/Afghanistan/2950/2009	2009-07-01	2010-07-01	0.8920
A/Srilanka/9/2009	2009-07-01	2010-07-01	1.4058
A/Orebro/4/2009	2009-07-01	2010-07-01	1.2293
A/Uganda/MUWRP-062/2009	2009-07-01	2010-07-01	1.6260
A/Kenya/2817/2009	2009-07-01	2010-07-01	1.4233
A/Kenya/1838/2009	2009-07-01	2010-07-01	1.1412
A/Stockholm/89/2009	2009-07-01	2010-07-01	1.2713
A/India/484/2009	2009-07-01	2010-07-01	1.7917
A/Cambodia/6735/2009	2009-07-01	2010-07-01	1.8017
A/Uganda/MUWRP-070/2009	2009-07-01	2010-07-01	1.5382
A/Mauritius/511/2009	2009-07-01	2010-07-01	1.7737
A/Kenya/4516/2009	2009-07-01	2010-07-01	1.4364
A/Kilifi/5/2009	2009-07-01	2010-07-01	1.5216
A/Kenya/4408/2009	2009-07-01	2010-07-01	1.5544
A/Kenya/1716/2009	2009-07-01	2010-07-01	1.8661
A/Kilifi/1/2009	2009-07-01	2010-07-01	1.8863
