lbi	replicate	season_end	season_start	strain
0.2041	0	2020-07-01	2019-07-01	A/SouthAfrica/9306/2019
0.2277	0	2020-07-01	2019-07-01	A/Ituverava/19180886-IAL/2019
0.3449	0	2020-07-01	2019-07-01	A/Suriname/902/2019
0.3656	0	2020-07-01	2019-07-01	A/Oman/4471/2019
0.3676	0	2020-07-01	2019-07-01	A/Mexico/2353/2019
0.281	0	2020-07-01	2019-07-01	A/Jamaica/2056/2019
0.3476	0	2020-07-01	2019-07-01	A/Norrkoping/1/2019
0.3476	0	2020-07-01	2019-07-01	A/SaudiArabia/1028833307/2019
0.3917	0	2020-07-01	2019-07-01	A/Barueri/1216473-IAL/2019
0.3554	0	2020-07-01	2019-07-01	A/SriLanka/37/2019
0.6899	0	2020-07-01	2019-07-01	A/Alberta/RV2432/2019
0.6388	0	2020-07-01	2019-07-01	A/Trinidad/4378/2019
0.7089	0	2020-07-01	2019-07-01	A/Qatar/16-VI-19-0049409/2019
0.7791	0	2020-07-01	2019-07-01	A/India/2292/2019
0.7935	0	2020-07-01	2019-07-01	A/Qatar/10-VI-19-0048257/2019
0.7942	0	2020-07-01	2019-07-01	A/Qatar/10-VI-19-0048317/2019
0.7783	0	2020-07-01	2019-07-01	A/Louisiana/39/2019
0.7528	0	2020-07-01	2019-07-01	A/Alaska/48/2019
0.881	0	2020-07-01	2019-07-01	A/Michigan/437/2019
0.9024	0	2020-07-01	2019-07-01	A/Alaska/40/2019
0.766	0	2020-07-01	2019-07-01	A/Nepal/19FL3323/2019
0.8131	0	2020-07-01	2019-07-01	A/England/194120567/2019
0.86	0	2020-07-01	2019-07-01	A/California/170/2019
0.8843	0	2020-07-01	2019-07-01	A/Bhutan/1095/2019
1.0881	0	2020-07-01	2019-07-01	A/Texas/357/2019
0.8271	0	2020-07-01	2019-07-01	A/Kuwait/4688/2019
1.1169	0	2020-07-01	2019-07-01	A/Singapore/KK1937/2019
0.8716	0	2020-07-01	2019-07-01	A/Bangladesh/1190910026/2019
0.9737	0	2020-07-01	2019-07-01	A/DistrictOfColumbia/41/2019
1.0477	0	2020-07-01	2019-07-01	A/Singapore/MOH0134/2019
1.0548	0	2020-07-01	2019-07-01	A/Singapore/MOH0133/2019
0.6525	0	2020-07-01	2019-07-01	A/Jiangxi-Zhanggong/1595/2019
0.6146	0	2020-07-01	2019-07-01	A/Shanghai-Jiading/1634/2019
0.5884	0	2020-07-01	2019-07-01	A/Hawaii/61/2019
0.6185	0	2020-07-01	2019-07-01	A/Sichuan-Qingyang/11300/2019
0.416	0	2020-07-01	2019-07-01	A/Singapore/KK1617/2019
0.707	0	2020-07-01	2019-07-01	A/Trinidad/4510/2019
0.9149	0	2020-07-01	2019-07-01	A/DistrictOfColumbia/37/2019
0.7877	0	2020-07-01	2019-07-01	A/Okinawa/74/2019
0.6144	0	2020-07-01	2019-07-01	A/Bucharest/252254/2019
0.8706	0	2020-07-01	2019-07-01	A/MinasGerais/202012661/2019
0.8053	0	2020-07-01	2019-07-01	A/Wisconsin/562/2019
1.1349	0	2020-07-01	2019-07-01	A/CostaRica/8228/2019
1.129	0	2020-07-01	2019-07-01	A/CostaRica/8289/2019
0.8251	0	2020-07-01	2019-07-01	A/Nicaragua/1387/2019
0.8378	0	2020-07-01	2019-07-01	A/Nicaragua/1354/2019
0.7722	0	2020-07-01	2019-07-01	A/NewYork/44/2019
0.7672	0	2020-07-01	2019-07-01	A/NewYork/45/2019
0.7364	0	2020-07-01	2019-07-01	A/Gothenburg/4/2019
1.2817	0	2020-07-01	2019-07-01	A/England/93040538/2019
1.1336	0	2020-07-01	2019-07-01	A/Maryland/31/2019
1.2914	0	2020-07-01	2019-07-01	A/Florida/91/2019
1.0326	0	2020-07-01	2019-07-01	A/SantaCatarina/999/2019
1.0676	0	2020-07-01	2019-07-01	A/SantaCatarina/947/2019
1.0475	0	2020-07-01	2019-07-01	A/Sydney/404/2019
0.9557	0	2020-07-01	2019-07-01	A/Michigan/439/2019
1.0969	0	2020-07-01	2019-07-01	A/Victoria/2765/2019
1.1498	0	2020-07-01	2019-07-01	A/Victoria/206/2019
1.2498	0	2020-07-01	2019-07-01	A/SriLanka/26/2019
1.1311	0	2020-07-01	2019-07-01	A/SriLanka/34/2019
1.0245	0	2020-07-01	2019-07-01	A/Saitama/176/2019
1.2311	0	2020-07-01	2019-07-01	A/Montana/38/2019
1.2194	0	2020-07-01	2019-07-01	A/Iowa/35/2019
1.3661	0	2020-07-01	2019-07-01	A/RioDeJaneiro/941/2019
1.4945	0	2020-07-01	2019-07-01	A/Sydney/391/2019
1.5463	0	2020-07-01	2019-07-01	A/Wrexham/3245/2019
1.8274	0	2020-07-01	2019-07-01	A/HongKong/3054/2019
2.1013	0	2020-07-01	2019-07-01	A/SouthAustralia/394/2019
2.0542	0	2020-07-01	2019-07-01	A/Hawaii/57/2019
2.1759	0	2020-07-01	2019-07-01	A/Wisconsin/558/2019
2.269	0	2020-07-01	2019-07-01	A/Alaska/33/2019
2.0861	0	2020-07-01	2019-07-01	A/Florida/90/2019
2.5059	0	2020-07-01	2019-07-01	A/Nebraska/10/2019
2.1594	0	2020-07-01	2019-07-01	A/Ohio/26/2019
2.2575	0	2020-07-01	2019-07-01	A/Ehime/84/2019
1.5872	0	2020-07-01	2019-07-01	A/Abudhabi/67/2019
2.0579	0	2020-07-01	2019-07-01	A/Victoria/223/2019
1.7638	0	2020-07-01	2019-07-01	A/Sydney/465/2019
1.8196	0	2020-07-01	2019-07-01	A/Wisconsin/561/2019
1.7309	0	2020-07-01	2019-07-01	A/Alaska/46/2019
1.6673	0	2020-07-01	2019-07-01	A/Arizona/35/2019
2.5014	0	2020-07-01	2019-07-01	A/Texas/358/2019
2.0595	0	2020-07-01	2019-07-01	A/Brisbane/1118/2019
2.0298	0	2020-07-01	2019-07-01	A/StLaurentDuVar/1850/2019
3.2411	0	2020-07-01	2019-07-01	A/Alaska/32/2019
2.548	0	2020-07-01	2019-07-01	A/Hawaii/60/2019
2.5002	0	2020-07-01	2019-07-01	A/Nebraska/13/2019
2.3451	0	2020-07-01	2019-07-01	A/Michigan/442/2019
2.1554	0	2020-07-01	2019-07-01	A/Washington/650/2019
2.5232	0	2020-07-01	2019-07-01	A/NorthCarolina/27/2019
2.479	0	2020-07-01	2019-07-01	A/Indiana/35/2019
2.2054	0	2020-07-01	2019-07-01	A/Florida/103/2019
2.3078	0	2020-07-01	2019-07-01	A/Florida/101/2019
2.4314	0	2020-07-01	2019-07-01	A/Florida/99/2019
2.6483	0	2020-07-01	2019-07-01	A/NorthCarolina/26/2019
3.3934	0	2020-07-01	2019-07-01	A/Maryland/30/2019
2.7057	0	2020-07-01	2019-07-01	A/Alaska/39/2019
2.5577	0	2020-07-01	2019-07-01	A/Iowa/39/2019
3.3749	0	2020-07-01	2019-07-01	A/Minnesota/49/2019
2.7138	0	2020-07-01	2019-07-01	A/Hawaii/58/2019
2.6318	0	2020-07-01	2019-07-01	A/Osaka-C/2042/2019
2.6187	0	2020-07-01	2019-07-01	A/California/166/2019
2.1739	0	2020-07-01	2019-07-01	A/Washington/657/2019
2.2328	0	2020-07-01	2019-07-01	A/Alberta/RV2479/2019
2.0673	0	2020-07-01	2019-07-01	A/NorthDakota/30/2019
3.2891	0	2020-07-01	2019-07-01	A/Saskatchewan/RV2377/2019
2.6778	0	2020-07-01	2019-07-01	A/Ontario/RV2443/2019
3.4675	0	2020-07-01	2019-07-01	A/Michigan/390/2019
2.2254	0	2020-07-01	2019-07-01	A/Hyogo/1023/2019
3.1994	0	2020-07-01	2019-07-01	A/Maine/27/2019
2.4981	0	2020-07-01	2019-07-01	A/Hawaii/62/2019
2.8908	0	2020-07-01	2019-07-01	A/Missouri/26/2019
3.2761	0	2020-07-01	2019-07-01	A/Maine/26/2019
3.3421	0	2020-07-01	2019-07-01	A/Minnesota/48/2019
3.4514	0	2020-07-01	2019-07-01	A/Maine/25/2019
0.3884	0	2020-07-01	2019-07-01	A/Singapore/TT0579/2019
0.5854	0	2020-07-01	2019-07-01	A/Guangxi-Jiangzhou/1630/2019
0.5496	0	2020-07-01	2019-07-01	A/Macau/607126/2019
0.6598	0	2020-07-01	2019-07-01	A/Mie/23/2019
0.6467	0	2020-07-01	2019-07-01	A/Sichuan-Shizhong/1619/2019
0.6481	0	2020-07-01	2019-07-01	A/Sichuan-Ziliujing/1813/2019
0.8435	0	2020-07-01	2019-07-01	A/HongKong/3058/2019
0.7314	0	2020-07-01	2019-07-01	A/Oman/4518/2019
0.608	0	2020-07-01	2019-07-01	A/Trang/380/2019
0.6842	0	2020-07-01	2019-07-01	A/Ontario/RV2395/2019
0.6829	0	2020-07-01	2019-07-01	A/Vermont/25/2019
0.7725	0	2020-07-01	2019-07-01	A/Philippines/18/2019
0.8071	0	2020-07-01	2019-07-01	A/Philippines/15/2019
0.7571	0	2020-07-01	2019-07-01	A/Niigata/805/2019
0.725	0	2020-07-01	2019-07-01	A/Kanagawa/159/2019
0.7503	0	2020-07-01	2019-07-01	A/Philippines/23/2019
0.6814	0	2020-07-01	2019-07-01	A/Bangladesh/3190810006/2019
0.7241	0	2020-07-01	2019-07-01	A/SouthAfrica/9550/2019
0.683	0	2020-07-01	2019-07-01	A/Bangladesh/3190809002/2019
0.3717	0	2020-07-01	2019-07-01	A/Nebraska/11/2019
0.3553	0	2020-07-01	2019-07-01	A/Maryland/32/2019
0.3637	0	2020-07-01	2019-07-01	A/Nicaragua/1341/2019
0.3633	0	2020-07-01	2019-07-01	A/Nicaragua/1398/2019
0.5065	0	2020-07-01	2019-07-01	A/Ohio/30/2019
0.5024	0	2020-07-01	2019-07-01	A/Saskatchewan/RV2453/2019
0.428	0	2020-07-01	2019-07-01	A/Nigeria/4084/2019
0.4929	0	2020-07-01	2019-07-01	A/Grenoble/1840/2019
0.4997	0	2020-07-01	2019-07-01	A/BurkinaFaso/1295/2019
0.5146	0	2020-07-01	2019-07-01	A/CoteDIvoire/1520/2019
0.4289	0	2020-07-01	2019-07-01	A/Dakar/17/2019
0.4679	0	2020-07-01	2019-07-01	A/Dakar/19/2019
0.4729	0	2020-07-01	2019-07-01	A/Dakar/21/2019
0.4025	0	2020-07-01	2019-07-01	A/SouthAfrica/8914/2019
0.4	1	1997-07-01	1996-07-01	A/NewYork/569/1997
0.478	1	1997-07-01	1996-07-01	A/NewYork/585/1997
0.4913	1	1997-07-01	1996-07-01	A/NewYork/558/1997
0.4192	1	1997-07-01	1996-07-01	A/Scotland/39/1997
1.0705	1	1997-07-01	1996-07-01	A/NewYork/581/1997
1.1821	1	1997-07-01	1996-07-01	A/NewYork/579/1997
1.2267	1	1997-07-01	1996-07-01	A/NewYork/560/1997
0.9207	1	1997-07-01	1996-07-01	A/NewYork/583/1997
1.2267	1	1997-07-01	1996-07-01	A/NewYork/576/1997
1.1508	1	1997-07-01	1996-07-01	A/NewYork/566/1997
1.2564	1	1997-07-01	1996-07-01	A/NewYork/564/1997
0.9217	1	1997-07-01	1996-07-01	A/HongKong/CUHK4147/1997
1.2193	1	1997-07-01	1996-07-01	A/HongKong/CUHK4391/1997
1.1166	1	1997-07-01	1996-07-01	A/HongKong/CUHK4622/1997
1.1628	1	1997-07-01	1996-07-01	A/HongKong/CUHK4529/1997
0.9065	1	1997-07-01	1996-07-01	A/HongKong/CUHK12626/1997
1.0423	1	1997-07-01	1996-07-01	A/HongKong/CUHK12794/1997
1.0935	1	1997-07-01	1996-07-01	A/HongKong/CUHK12563/1997
1.4058	1	1997-07-01	1996-07-01	A/HongKong/CUHK4803/1997
1.5536	1	1997-07-01	1996-07-01	A/HongKong/CUHK4542/1997
1.0977	1	1997-07-01	1996-07-01	A/HongKong/CUHK12566/1997
1.0038	1	1997-07-01	1996-07-01	A/HongKong/CUHK20010/1997
0.8837	1	1997-07-01	1996-07-01	A/NewYork/597/1997
0.9595	1	1997-07-01	1996-07-01	A/Beijing/65/1997
1.0317	1	1997-07-01	1996-07-01	A/Harbin/1/1997
1.0376	1	1997-07-01	1996-07-01	A/Harbin/2/1997
0.8659	1	1997-07-01	1996-07-01	A/Scotland/31/1997
1.0333	1	1997-07-01	1996-07-01	A/Siena/1/1997
0.7472	1	1997-07-01	1996-07-01	A/HongKong/CUHK4245/1997
1.2103	1	1997-07-01	1996-07-01	A/Beijing/62/1997
0.6967	1	1997-07-01	1996-07-01	A/Malaysia/12726/1997
1.3704	1	1997-07-01	1996-07-01	A/Tianjin/46/1997
1.4907	1	1997-07-01	1996-07-01	A/Tianjin/64/1997
0.8286	1	1997-07-01	1996-07-01	A/HongKong/CUHK12160/1997
0.8562	1	1997-07-01	1996-07-01	A/Guangxi/341/1997
1.4449	1	1997-07-01	1996-07-01	A/Malaysia/12942/1997
1.4709	1	1997-07-01	1996-07-01	A/Malaysia/12904/1997
1.4031	1	1997-07-01	1996-07-01	A/Malaysia/13002/1997
1.4295	1	1997-07-01	1996-07-01	A/Malaysia/12990/1997
1.3118	1	1997-07-01	1996-07-01	A/Malaysia/12766/1997
1.5646	1	1997-07-01	1996-07-01	A/Malaysia/12550/1997
1.2104	1	1997-07-01	1996-07-01	A/Malaysia/12974/1997
2.2279	1	1997-07-01	1996-07-01	A/Malaysia/12106/1997
2.168	1	1997-07-01	1996-07-01	A/Malaysia/12132/1997
0.3976	1	1998-07-01	1997-07-01	A/England/731/1997
0.4073	1	1998-07-01	1997-07-01	A/NewYork/518/1998
0.5405	1	1998-07-01	1997-07-01	A/Netherlands/5/1998
0.4503	1	1998-07-01	1997-07-01	A/NewYork/541/1998
0.6381	1	1998-07-01	1997-07-01	A/Scotland/89/1997
0.4008	1	1998-07-01	1997-07-01	A/NewYork/537/1998
0.5882	1	1998-07-01	1997-07-01	A/HongKong/CUHK20217/1997
0.6693	1	1998-07-01	1997-07-01	A/HongKong/CUHK20236/1997
0.6194	1	1998-07-01	1997-07-01	A/HongKong/CUHK20731/1997
0.6693	1	1998-07-01	1997-07-01	A/HongKong/CUHK20199/1997
0.5771	1	1998-07-01	1997-07-01	A/HongKong/CUHK22736/1997
0.6138	1	1998-07-01	1997-07-01	A/HongKong/CUHK22185/1997
0.6306	1	1998-07-01	1997-07-01	A/HongKong/CUHK22048/1997
0.657	1	1998-07-01	1997-07-01	A/HongKong/CUHK20320/1997
0.5713	1	1998-07-01	1997-07-01	A/HongKong/CUHK22013/1997
0.574	1	1998-07-01	1997-07-01	A/HongKong/CUHK20992/1997
0.5056	1	1998-07-01	1997-07-01	A/Taiwan/1335/1997
0.4056	1	1998-07-01	1997-07-01	A/Shantou/133/1998
0.5347	1	1998-07-01	1997-07-01	A/HongKong/CUHK20213/1997
0.4185	1	1998-07-01	1997-07-01	A/Dakar/1/1998
0.5904	1	1998-07-01	1997-07-01	A/Sichuan/304/1997
0.6195	1	1998-07-01	1997-07-01	A/Malaysia/13241/1997
0.5389	1	1998-07-01	1997-07-01	A/HongKong/CUHK20523/1997
0.4803	1	1998-07-01	1997-07-01	A/Wuhan/34/1998
0.7296	1	1998-07-01	1997-07-01	A/Guangxi/386/1997
1.162	1	1998-07-01	1997-07-01	A/NewYork/517/1998
1.2237	1	1998-07-01	1997-07-01	A/HongKong/CUHK10554/1998
1.1498	1	1998-07-01	1997-07-01	A/HongKong/CUHK10954/1998
1.0684	1	1998-07-01	1997-07-01	A/NewYork/539/1998
1.0225	1	1998-07-01	1997-07-01	A/Shanghai/1/1998
0.8705	1	1998-07-01	1997-07-01	A/Shanghai/58/1998
1.2643	1	1998-07-01	1997-07-01	A/Shanghai/34/1998
1.0166	1	1998-07-01	1997-07-01	A/Hangzhou/16/1998
1.2574	1	1998-07-01	1997-07-01	A/Shanghai/69/1998
0.919	1	1998-07-01	1997-07-01	A/Guangzhou/er149/1998
1.2414	1	1998-07-01	1997-07-01	A/NewYork/520/1998
1.4932	1	1998-07-01	1997-07-01	A/NewYork/522/1997
1.8423	1	1998-07-01	1997-07-01	A/NewYork/505/1997
1.2528	1	1998-07-01	1997-07-01	A/NewYork/506/1998
1.3549	1	1998-07-01	1997-07-01	A/NewYork/546/1998
1.2331	1	1998-07-01	1997-07-01	A/NewYork/548/1998
3.0536	1	1998-07-01	1997-07-01	A/Auckland/10/1997
2.0394	1	1998-07-01	1997-07-01	A/Sydney/5/1997
1.3297	1	1998-07-01	1997-07-01	A/Sydney/5/1997-egg
1.4005	1	1998-07-01	1997-07-01	A/Netherlands/300/1997
1.106	1	1998-07-01	1997-07-01	A/NewYork/535/1998
2.3159	1	1998-07-01	1997-07-01	A/NewYork/501/1997
1.5255	1	1998-07-01	1997-07-01	A/NewYork/536/1998
1.4491	1	1998-07-01	1997-07-01	A/NewYork/540/1998
1.635	1	1998-07-01	1997-07-01	A/NewYork/550/1998
1.8512	1	1998-07-01	1997-07-01	A/NewYork/545/1997
1.3063	1	1998-07-01	1997-07-01	A/NewYork/527/1998
1.7913	1	1998-07-01	1997-07-01	A/NewYork/532/1998
1.9164	1	1998-07-01	1997-07-01	A/NewYork/528/1998
1.6899	1	1998-07-01	1997-07-01	A/NewYork/533/1998
1.6447	1	1998-07-01	1997-07-01	A/NewYork/538/1998
1.4455	1	1998-07-01	1997-07-01	A/NewYork/529/1998
1.3049	1	1998-07-01	1997-07-01	A/HongKong/CUHK10632/1998
1.4125	1	1998-07-01	1997-07-01	A/NewYork/526/1997
1.9486	1	1998-07-01	1997-07-01	A/NewYork/534/1998
2.2771	1	1998-07-01	1997-07-01	A/NewYork/523/1998
1.922	1	1998-07-01	1997-07-01	A/NewYork/525/1998
2.8431	1	1998-07-01	1997-07-01	A/NewYork/547/1997
3.4304	1	1998-07-01	1997-07-01	A/NewYork/503/1997
2.7722	1	1998-07-01	1997-07-01	A/NewYork/504/1998
2.8795	1	1998-07-01	1997-07-01	A/NewYork/516/1997
2.9592	1	1998-07-01	1997-07-01	A/NewYork/508/1997
2.9801	1	1998-07-01	1997-07-01	A/NewYork/509/1997
2.627	1	1998-07-01	1997-07-01	A/NewYork/514/1998
2.3061	1	1998-07-01	1997-07-01	A/NewYork/544/1998
2.1675	1	1998-07-01	1997-07-01	A/NewYork/543/1998
2.2236	1	1998-07-01	1997-07-01	A/NewYork/519/1998
2.471	1	1998-07-01	1997-07-01	A/NewYork/512/1998
2.189	1	1998-07-01	1997-07-01	A/NewYork/542/1998
2.1616	1	1998-07-01	1997-07-01	A/NewYork/531/1998
1.8686	1	1998-07-01	1997-07-01	A/NewYork/502/1998
3.3492	1	1998-07-01	1997-07-01	A/NewYork/511/1997
3.3492	1	1998-07-01	1997-07-01	A/NewYork/507/1997
3.0626	1	1998-07-01	1997-07-01	A/NewYork/524/1997
3.2121	1	1998-07-01	1997-07-01	A/NewYork/513/1997
3.2927	1	1998-07-01	1997-07-01	A/NewYork/515/1997
2.2174	1	1998-07-01	1997-07-01	A/NewYork/510/1998
2.719	1	1998-07-01	1997-07-01	A/NewYork/530/1998
2.719	1	1998-07-01	1997-07-01	A/NewYork/549/1998
2.9237	1	1998-07-01	1997-07-01	A/HongKong/CUHK41114/1997
1.97	1	1998-07-01	1997-07-01	A/Guangzhou/118/1998
1.3777	1	1998-07-01	1997-07-01	A/Guangzhou/331/1998
1.3119	1	1998-07-01	1997-07-01	A/Shenzhen/1195/1998
1.2895	1	1998-07-01	1997-07-01	A/Hainan/10/1998
3.3362	1	1998-07-01	1997-07-01	A/HongKong/CUHK41507/1997
3.3591	1	1998-07-01	1997-07-01	A/HongKong/CUHK41459/1997
1.2167	1	1998-07-01	1997-07-01	A/Guanger/211/1998
1.5048	1	1998-07-01	1997-07-01	A/Fujian/221/1998
1.7471	1	1998-07-01	1997-07-01	A/Sichuan/137/1998
1.9014	1	1998-07-01	1997-07-01	A/Wuhan/133/1998
1.9124	1	1998-07-01	1997-07-01	A/Guizhou/75/1998
1.4659	1	1998-07-01	1997-07-01	A/Zhejiang/11/1998
0.6664	1	1998-07-01	1997-07-01	A/NewYork/521/1998
2.1906	1	1998-07-01	1997-07-01	A/HongKong/CUHK10186/1998
1.0833	1	1998-07-01	1997-07-01	A/SouthAfrica/56/1998
1.3357	1	1998-07-01	1997-07-01	A/Fujian/55/1998
2.183	1	1998-07-01	1997-07-01	A/HongKong/CUHK10216/1998
2.2694	1	1998-07-01	1997-07-01	A/HongKong/CUHK41757/1997
2.1966	1	1998-07-01	1997-07-01	A/HongKong/CUHK10276/1998
1.9918	1	1998-07-01	1997-07-01	A/HongKong/CUHK10756/1998
2.1028	1	1998-07-01	1997-07-01	A/HongKong/CUHK10537/1998
0.9957	1	1998-07-01	1997-07-01	A/Johannesburg/29/1998
0.9787	1	1998-07-01	1997-07-01	A/Sichuan/350/1998
1.0898	1	1998-07-01	1997-07-01	A/Sichuan/326/1998
2.0515	1	1998-07-01	1997-07-01	A/HongKong/CUHK10660/1998
1.937	1	1998-07-01	1997-07-01	A/HongKong/CUHK10958/1998
2.4814	1	1998-07-01	1997-07-01	A/HongKong/CUHK41222/1997
0.9326	1	1998-07-01	1997-07-01	A/Mauritius/434/1998
2.0955	1	1998-07-01	1997-07-01	A/HongKong/CUHK10960/1998
0.5748	1	1998-07-01	1997-07-01	A/SouthAustralia/6/1998
0.7702	1	1998-07-01	1997-07-01	A/Malaysia/17276/1998
0.8134	1	1998-07-01	1997-07-01	A/Malaysia/17230/1998
0.7882	1	1998-07-01	1997-07-01	A/Dakar/3/1998
0.8467	1	1998-07-01	1997-07-01	A/Malaysia/17392/1998
0.7908	1	1998-07-01	1997-07-01	A/Malaysia/17332/1998
0.5261	1	1998-07-01	1997-07-01	A/Taiwan/317/1998
1.2001	1	1998-07-01	1997-07-01	A/Malaysia/13094/1997
1.323	1	1998-07-01	1997-07-01	A/Malaysia/13246/1997
0.6704	1	1998-07-01	1997-07-01	A/Malaysia/14590/1997
1.0817	1	1998-07-01	1997-07-01	A/Malaysia/13329/1997
1.0855	1	1998-07-01	1997-07-01	A/Malaysia/13328/1997
1.0565	1	1998-07-01	1997-07-01	A/Malaysia/13381/1997
0.4681	1	1998-07-01	1997-07-01	A/Taiwan/287/1998
0.4291	1	1999-07-01	1998-07-01	A/Chongqing/3/1999
0.4291	1	1999-07-01	1998-07-01	A/Chongqing/1/1999
0.4574	1	1999-07-01	1998-07-01	A/Guangzhou/499/1998
0.6193	1	1999-07-01	1998-07-01	A/Shanghai/180/1998
0.5719	1	1999-07-01	1998-07-01	A/Shanghai/195/1998
0.5078	1	1999-07-01	1998-07-01	A/HongKong/CUHK19579/1998
0.5933	1	1999-07-01	1998-07-01	A/HongKong/CUHK18230/1998
0.6585	1	1999-07-01	1998-07-01	A/HongKong/CUHK18036/1998
0.546	1	1999-07-01	1998-07-01	A/Guangzhou/933/1998
0.611	1	1999-07-01	1998-07-01	A/Guangzhou/934/1998
0.5807	1	1999-07-01	1998-07-01	A/Cnic/113/1998
0.4925	1	1999-07-01	1998-07-01	A/Cnic/129/1998
0.7112	1	1999-07-01	1998-07-01	A/HongKong/CUHK17707/1998
0.7849	1	1999-07-01	1998-07-01	A/HongKong/CUHK17464/1998
0.823	1	1999-07-01	1998-07-01	A/Shenzhen/1219/1998
0.705	1	1999-07-01	1998-07-01	A/HongKong/CUHK18358/1998
0.6958	1	1999-07-01	1998-07-01	A/Guangzhou/720/1998
0.7167	1	1999-07-01	1998-07-01	A/HongKong/CUHK18194/1998
0.5909	1	1999-07-01	1998-07-01	A/Wuhan/46/1999
0.9039	1	1999-07-01	1998-07-01	A/Guangzhou/602/1998
0.6478	1	1999-07-01	1998-07-01	A/NewYork/455/1999
0.9475	1	1999-07-01	1998-07-01	A/HongKong/CUHK17697/1998
1.3511	1	1999-07-01	1998-07-01	A/HongKong/CUHK16614/1998
1.0411	1	1999-07-01	1998-07-01	A/HongKong/CUHK18351/1998
1.0727	1	1999-07-01	1998-07-01	A/HongKong/CUHK18218/1998
1.2095	1	1999-07-01	1998-07-01	A/HongKong/CUHK17704/1998
0.944	1	1999-07-01	1998-07-01	A/HongKong/CUHK18886/1998
1.0002	1	1999-07-01	1998-07-01	A/HongKong/CUHK18610/1998
1.2258	1	1999-07-01	1998-07-01	A/HongKong/CUHK17643/1998
1.2426	1	1999-07-01	1998-07-01	A/HongKong/CUHK17603/1998
0.9643	1	1999-07-01	1998-07-01	A/NewYork/458/1999
0.9753	1	1999-07-01	1998-07-01	A/NewYork/335/1999
1.0038	1	1999-07-01	1998-07-01	A/NewYork/456/1999
0.9124	1	1999-07-01	1998-07-01	A/NewYork/278/1999
0.9172	1	1999-07-01	1998-07-01	A/NewYork/263/1999
0.9942	1	1999-07-01	1998-07-01	A/NewYork/316/1999
1.0312	1	1999-07-01	1998-07-01	A/Cnic/14/1998
1.2931	1	1999-07-01	1998-07-01	A/HongKong/CUHK50552/1998
1.0462	1	1999-07-01	1998-07-01	A/NewYork/324/1999
1.2227	1	1999-07-01	1998-07-01	A/HongKong/CUHK50722/1998
1.1449	1	1999-07-01	1998-07-01	A/Townsville/1/1999
1.3944	1	1999-07-01	1998-07-01	A/NewYork/250/1998
1.036	1	1999-07-01	1998-07-01	A/NewYork/265/1999
1.2518	1	1999-07-01	1998-07-01	A/NewYork/287/1998
1.1862	1	1999-07-01	1998-07-01	A/NewYork/315/1999
0.1902	1	1999-07-01	1998-07-01	A/Sichuan/418/1998
0.3788	1	1999-07-01	1998-07-01	A/Reunion/2369/1998
0.4059	1	1999-07-01	1998-07-01	A/NewYork/339/1999
0.4189	1	1999-07-01	1998-07-01	A/NewYork/289/1998
0.4494	1	1999-07-01	1998-07-01	A/NewYork/448/1998
0.509	1	1999-07-01	1998-07-01	A/HongKong/CUHK17872/1998
0.4227	1	1999-07-01	1998-07-01	A/NewYork/460/1999
0.4499	1	1999-07-01	1998-07-01	A/Netherlands/427/1998
0.5004	1	1999-07-01	1998-07-01	A/Netherlands/462/1998
0.4544	1	1999-07-01	1998-07-01	A/Dakar/2/1999
0.5691	1	1999-07-01	1998-07-01	A/NewYork/247/1998
0.4104	1	1999-07-01	1998-07-01	A/NewYork/452/1999
0.7985	1	1999-07-01	1998-07-01	A/Dakar/6/1998
0.5553	1	1999-07-01	1998-07-01	A/Malaysia/10759/1999
0.6435	1	1999-07-01	1998-07-01	A/HongKong/CUHK10100/1999
0.5468	1	1999-07-01	1998-07-01	A/NewYork/283/1999
0.6617	1	1999-07-01	1998-07-01	A/NewYork/277/1999
0.4099	1	1999-07-01	1998-07-01	A/NewYork/251/1998
0.4252	1	1999-07-01	1998-07-01	A/Christchurch/45/1998
0.4153	1	1999-07-01	1998-07-01	A/HongKong/CUHK12312/1999
1.0651	1	1999-07-01	1998-07-01	A/Moscow/10/1999-egg
0.7766	1	1999-07-01	1998-07-01	A/Fujian/54/1999
0.7112	1	1999-07-01	1998-07-01	A/Fujian/90/1999
0.8886	1	1999-07-01	1998-07-01	A/Shanghai/44/1999
0.9242	1	1999-07-01	1998-07-01	A/Shanghai/42/1999
0.9308	1	1999-07-01	1998-07-01	A/HongKong/CUHK12897/1999
1.9051	1	1999-07-01	1998-07-01	A/Harbin/36/1998
1.6648	1	1999-07-01	1998-07-01	A/HongKong/CUHK10133/1999
0.7728	1	1999-07-01	1998-07-01	A/HongKong/CUHK14672/1999
1.4571	1	1999-07-01	1998-07-01	A/NewCaledonia/1/1999
1.0279	1	1999-07-01	1998-07-01	A/NewCaledonia/11/1999
1.5866	1	1999-07-01	1998-07-01	A/HongKong/CUHK12580/1999
2.348	1	1999-07-01	1998-07-01	A/Guangzhou/62/1999
2.1282	1	1999-07-01	1998-07-01	A/HongKong/CUHK11255/1999
2.2286	1	1999-07-01	1998-07-01	A/Darwin/2/1999
1.9211	1	1999-07-01	1998-07-01	A/Guangzhou/118/1999
1.5297	1	1999-07-01	1998-07-01	A/Guangzhou/242/1999
